path,sentence
common_voice_id_25968523.mp3,konflik perburuhan di amerika serikat sebuah ensiklopedia
common_voice_id_26237350.mp3,pengereman dilakukan dengan cakram meskipun mobil pertama menggunakan tromol
common_voice_id_25476665.mp3,libur musim panas dari tanggal satu agustus sampai tanggal tiga puluh september
common_voice_id_30493844.mp3,kereta itu akan melintasi stasiun motomachi
common_voice_id_35950724.mp3,apa yang dia katakan di dalam suratnya
common_voice_id_35325482.mp3,mobil kami mogok dijalan itu
common_voice_id_35507693.mp3,apakah ada ukuran yang lebih kecil
common_voice_id_25931648.mp3,mereka adalah mamalia yang relatif awal dan berada dalam sub ordo informal plagiaulacida
common_voice_id_27858105.mp3,aku juga tidak mengerti
common_voice_id_26978415.mp3,saya mengerti bahwa hal itu tidak mudah bagi anda
common_voice_id_20954467.mp3,kita memiliki pekerjaan penting yang harus dilakukan
common_voice_id_27612743.mp3,belajar untuk mencintai produk dalam negeri
common_voice_id_20953717.mp3,makanan jepang enak tetapi mahal
common_voice_id_25248587.mp3,jim mahir dalam bahasa perancis dan jerman
common_voice_id_26264203.mp3,sebagian besar karena kanker masih sangat mematikan rumah sakit akan mengalami masalah keuangan
common_voice_id_35951055.mp3,tom dan marie menghabiskan bulan madu mereka di luar negeri
common_voice_id_21721908.mp3,besok saya bertemu dengan teman di stasiun dan bersama sama pergi ke konser
common_voice_id_25413386.mp3,tom tahu ini saatnya untuk pergi
common_voice_id_36470972.mp3,pedih rasanya melihat anak anak yang menderita karena kelaparan di afrika
common_voice_id_27853634.mp3,kenapa kamu masih di sini
common_voice_id_27536354.mp3,pisau itu perlu di asah agar kembali tajam
common_voice_id_25404819.mp3,silakan tulis nama anda
common_voice_id_36933602.mp3,tom tahu ini saatnya untuk pergi
common_voice_id_27457708.mp3,mary tidak punya teman bicara tapi dia tidak merasa kesepian
common_voice_id_36805898.mp3,karcis diperlukan saat naik kereta
common_voice_id_21699468.mp3,saya menunjukkan karcis di pintu masuk stasiun
common_voice_id_20996327.mp3,dokter memperingatkan padanya bahaya merokok
common_voice_id_21192761.mp3,tom tidak akan pernah berkencan dengan seseorang seperti mary
common_voice_id_35950568.mp3,pak kobayashi tinggal di kota yang orangnya banyak
common_voice_id_26550301.mp3,belajar tentang budaya asing itu menyenangkan
common_voice_id_27414400.mp3,rumah itu dibangun dari batu bata
common_voice_id_26831489.mp3,saya ingin melakukan segalanya
common_voice_id_28850191.mp3,tom bertanya tanya apakah anaknya akan mengingat hari ini hari ayah
common_voice_id_25311192.mp3,bob biasanya tidur jam sepuluh
common_voice_id_26242703.mp3,saint thomas aquinas adalah santo pelindung newbridge college
common_voice_id_28676045.mp3,jangan menangis
common_voice_id_25957040.mp3,model lain menyarankan pertumbuhan eksponensial pertumbuhan logistik atau fungsi lainnya
common_voice_id_25620233.mp3,setiap hari sibuk tetapi sangat menyenangkan
common_voice_id_25417396.mp3,kakak perempuanku masih hafal lagu lagu avril
common_voice_id_35117746.mp3,saya memasukkan film ke kamera
common_voice_id_25405976.mp3,hari ini hari minggu tetapi saya pergi ke perusahaan
common_voice_id_25248783.mp3,apakah kamu sangat menyukai berenang
common_voice_id_25350156.mp3,tak ada yang ingin tahu negaraku
common_voice_id_26240342.mp3,siapa yang melakukannya
common_voice_id_28047727.mp3,datanya sering tidak akurat
common_voice_id_36384372.mp3,anak anak kecil suka dengan buku tentang dinosaurus dan monster
common_voice_id_25249558.mp3,cek dana masuk
common_voice_id_35365680.mp3,setiap orang punya fokusnya masing masing
common_voice_id_25413906.mp3,saya belajar pada buku
common_voice_id_26021370.mp3,fenomena terkait adalah dithering diterapkan ke sinyal analog sebelum konversi analog ke digital
common_voice_id_32866489.mp3,dia akan duduk di sini
common_voice_id_25415868.mp3,saya kira kereta lebih cepat daripada bus sampai ke sekolah
common_voice_id_35323736.mp3,atap genting itu menghilang
common_voice_id_27853635.mp3,ada sebuah meja di ruangan ini
common_voice_id_24778348.mp3,vladimir merupakan seorang turis asal rusia
common_voice_id_35627297.mp3,saya sedang menggunakan komputer jangan dimatikan
common_voice_id_25382194.mp3,saya kecewa
common_voice_id_35412935.mp3,hari ini toko ini dagingnya murah
common_voice_id_25407596.mp3,kota itu bukanlah untukku
common_voice_id_35413137.mp3,john menyukai catur
common_voice_id_20954303.mp3,film kuno jepang
common_voice_id_26019580.mp3,brinklow dipimpin oleh dewan paroki brinklow yang terdiri dari enam anggota dewan
common_voice_id_25407895.mp3,sekarang ini pertandingan dimulai
common_voice_id_26022080.mp3,namun versi draf laporan akhir tidak resmi bocor ke pers
common_voice_id_26228085.mp3,dan batu fondasi pelayanan dalam kasusnya adalah kepatuhan
common_voice_id_35283023.mp3,saya tahu tentang kamu dan mary
common_voice_id_25968638.mp3,nama itu mungkin terkait dengan istilah ibrani yang berarti orang desa
common_voice_id_25968321.mp3,jandanya menikah lagi namun kemudian menjadi bikhuni buddha
common_voice_id_36928326.mp3,karena kemarin hujan saya seharian berada di rumah
common_voice_id_20954076.mp3,karena hawa panas saya membuka jendela
common_voice_id_27380530.mp3,boneka itu menyeramkan
common_voice_id_25555742.mp3,waktumu sudah tiba
common_voice_id_31910956.mp3,buddhisme bermula dari india
common_voice_id_25301494.mp3,karena saya ingin pergi ke seberang sungai saya menyeberang jembatan
common_voice_id_25971826.mp3,johnson membeli naskah tersebut dan meminta bob gordon menulis ulang menjadi “galaxy quest”
common_voice_id_19402487.mp3,saya paham perasaanmu tetapi ini sudah berakhir
common_voice_id_36318366.mp3,aku mau makan padang
common_voice_id_35347075.mp3,kamu boleh merokok di ruangan ini
common_voice_id_27389021.mp3,pak tanaka memakai dasi hijau
common_voice_id_25413397.mp3,tom menutup pintu kamar mandi secara keras
common_voice_id_28655235.mp3,apakah kamu mendengar sesuatu
common_voice_id_28497155.mp3,kantor pos terdekat ada di jalan cavendon
common_voice_id_25166130.mp3,semoga cepat sembuh
common_voice_id_19961950.mp3,lihat gedung yang tinggi itu
common_voice_id_36318553.mp3,aku rindu kamu
common_voice_id_25832594.mp3,hari jumat adalah hari kelima dalam satu minggu
common_voice_id_27943212.mp3,aku ingat pernah mendengar cerita yang sangat mirip dengan itu
common_voice_id_25348656.mp3,jangan mendekati mereka
common_voice_id_22967124.mp3,ini waktunya tidur
common_voice_id_35627298.mp3,berapa lama waktu untuk sampai kesana
common_voice_id_36318334.mp3,apa yang membuat pikiranmu berubah
common_voice_id_27652144.mp3,saya mengerti dua bahasa asing
common_voice_id_25166120.mp3,janganlah menangis sebelum engkau terluka
common_voice_id_20953317.mp3,pak matsui sudah tinggal di luar negeri selama tiga tahun
common_voice_id_27853850.mp3,karena hari ini sibuk saya sangat lelah
common_voice_id_26258681.mp3,pembuatan keranjang adalah industri yang signifikan di provinsi ini banyak yang membuat keranjang dari alang alang
common_voice_id_25555743.mp3,saya ingin memberikan hadiah padanya di hari ulang tahunnya
common_voice_id_26266469.mp3,sebagian besar berwarna hitam atau abu abu gelap kadang kadang dengan warna metalik
common_voice_id_20954351.mp3,bibiku meninggal sejak dua tahun yang lalu
common_voice_id_19276272.mp3,dia mengumpulkan banyak perangko
common_voice_id_27887693.mp3,saya sering berenang ketika muda
common_voice_id_35126062.mp3,saya menempelkan prangko di amplop
common_voice_id_25449667.mp3,saya mengambil banyak foto saat jalan jalan
common_voice_id_25599902.mp3,tom mencintai mary yang tidak mencintainya sama sekali
common_voice_id_26241131.mp3,mereka dirilis oleh bantam books
common_voice_id_25955546.mp3,terdapat juga bonus trek untuk jepang berjudul “kingdom come”
common_voice_id_27457944.mp3,kapal akan berlabuh di cadiz
common_voice_id_31366984.mp3,apa acara televisi kesukaanmu
common_voice_id_21192630.mp3,rumahku dekat dengan menara tokyo
common_voice_id_25968852.mp3,gergaji juga terbuat dari perunggu dan juga besi
common_voice_id_20954547.mp3,di rumah saya ada anjing dan kucing
common_voice_id_27853948.mp3,di halaman rumahku dulu ada kebun sayur
common_voice_id_35113357.mp3,pada akhirnya tom membuat keputusan yang tepat
common_voice_id_27179957.mp3,rupanya dia sedang menunggu seseorang tidak mau diajak
common_voice_id_35280423.mp3,bukan begitu caranya tunggulah sebentar
common_voice_id_25719007.mp3,obat ini tidak memiliki efek samping yang berbahaya
common_voice_id_25799271.mp3,roti ini sangat enak rasanya
common_voice_id_27853867.mp3,aku benar benar berterima kasih
common_voice_id_27282897.mp3,apakah anda pernah makan serangga
common_voice_id_35413020.mp3,mantel ini sepuluh ribu yen
common_voice_id_26254944.mp3,penyakit alzheimer biasanya diderita oleh orang tua
common_voice_id_25363520.mp3,dia bercerita tentang pengalamannya
common_voice_id_30484020.mp3,jangan telat
common_voice_id_31358475.mp3,karena hawa panas saya berenang di kolam renang
common_voice_id_25970468.mp3,pada saat yang sama dia masih terpesona oleh musik film india
common_voice_id_19809480.mp3,jadi kamu menyerah benar
common_voice_id_36928155.mp3,kenapa dia selalu saja terlambat masuk ke kantor
common_voice_id_19821463.mp3,apa yang biasanya kamu lakukan saat libur
common_voice_id_21298557.mp3,tiup semua lilin diatas kue ulang tahun dalam sekali tiup
common_voice_id_25848314.mp3,aku tidak bisa tidur nyenyak karena diluar berisik
common_voice_id_27299813.mp3,ruangan ini bisa menampung tiga ratus orang
common_voice_id_27795228.mp3,dia disukai teman temannya
common_voice_id_26977842.mp3,ada sehelai baju
common_voice_id_25405599.mp3,bob tidak bisa menahan amarahnya
common_voice_id_25435060.mp3,di dekat rumahku ada beberapa toko
common_voice_id_19338653.mp3,ketika aku memasuki kafe aku melihat dua pemuda sedang menyaksikan pertandingan gulat di televisi
common_voice_id_32866607.mp3,rumahku dekat dengan menara tokyo
common_voice_id_26021735.mp3,semua orang harus memanfaatkan sumber daya yang ia miliki
common_voice_id_26251111.mp3,nama elcho diambil dari nama sebuah tempat di skotlandia
common_voice_id_25412938.mp3,katakan padaku apa saja yang telah kau ketahui dari pertemuan rahasia kemarin malam
common_voice_id_25404525.mp3,ibu mengatakan bahwa saya berbicara terlalu pelan
common_voice_id_27651951.mp3,saya punya laptop
common_voice_id_19276268.mp3,masalah ini bermula dari kesalahpahaman
common_voice_id_25848253.mp3,saya tidak menyangka akan pergi lama
common_voice_id_27795532.mp3,saya ingin mendengar musik jepang
common_voice_id_26019051.mp3,pogge menulis pembelaan terperinci
common_voice_id_25620261.mp3,pak matsui sudah tinggal di luar negeri selama tiga tahun
common_voice_id_25452101.mp3,sekarang berat saya empat puluh lima kilogram
common_voice_id_30484042.mp3,terdapat acara besar di pusat kota tokyo
common_voice_id_21194596.mp3,bank buka dari pukul sembilan pagi sampai pukul tiga sore
common_voice_id_19338583.mp3,amerika serikat berbatasan dengan kanada
common_voice_id_25486947.mp3,saya seharusnya membersihkan ruangan itu
common_voice_id_25345513.mp3,dia sangat berhati hati
common_voice_id_25434423.mp3,siapa yang bertanggung jawab atas kehilangan ini
common_voice_id_21298558.mp3,aku tidak ingin mendengar keluhanmu lagi
common_voice_id_28734874.mp3,saat ini tidak ada lagi yang perlu saya kerjakan
common_voice_id_26256682.mp3,pemilihan berlangsung saat masa depresi besar memasuki tahun kedelapan
common_voice_id_35421721.mp3,bagaimana bisa tercapai simpulan seperti ini
common_voice_id_25345526.mp3,diem terus ngerjain enggak
common_voice_id_26656542.mp3,apa ada mesin cuci di dalam rumahnya
common_voice_id_35277520.mp3,apakah kamu pernah berenang telanjang
common_voice_id_25449844.mp3,ini yang dilakukan tom untuk hidup
common_voice_id_26544881.mp3,pernahkah menjadi relawan
common_voice_id_26568400.mp3,dia begitu berani di hadapan mara bahaya
common_voice_id_35277619.mp3,boleh saya mendapatkan bantal
common_voice_id_26251158.mp3,adapun untuk hilangnya dia sejumlah gembala menggunakan nama lain thomas chapman
common_voice_id_25412012.mp3,pak guru mengkhawatirkan tom yang sering tidak hadir
common_voice_id_37072156.mp3,sampai jumpa besok pagi
common_voice_id_28808137.mp3,tolong kirimkan surat ini pada kesempatan berikutnya ke kantor pos
common_voice_id_26268100.mp3,proses ini disebut proses penggabungan
common_voice_id_27300244.mp3,ambil dan pergi
common_voice_id_25290514.mp3,ia menatapku dengan mata membelalak
common_voice_id_25486443.mp3,saya buta warna saya tidak dapat membedakan merah dan hijau
common_voice_id_35412751.mp3,ketika semua anggota grup terhening seseorang harus mencairkan suasana
common_voice_id_25350196.mp3,saya perlu kamus karena akan menulis karangan di pelajaran besok
common_voice_id_36384159.mp3,mohon tunggu giliran anda
common_voice_id_26656631.mp3,aku takut kucing
common_voice_id_25476668.mp3,saya keluar memakai sepatu baru
common_voice_id_36928350.mp3,saya kira kereta lebih cepat daripada bus sampai ke sekolah
common_voice_id_27473882.mp3,jika masih ada sisa kopi tolong berikan padaku
common_voice_id_25469810.mp3,saya perlu belajar bahasa jepang
common_voice_id_27395547.mp3,saya perlu obat untuk mengurangi rasa sakit
common_voice_id_27788120.mp3,saya hanya makan roti
common_voice_id_36384284.mp3,di perpustakaan banyak rak buku berjejer
common_voice_id_25775766.mp3,katakan padaku apa saja yang telah kau ketahui dari pertemuan rahasia kemarin malam
common_voice_id_21699487.mp3,di halaman rumahku dulu ada kebun sayur
common_voice_id_35378422.mp3,film ini adalah adaptasi dari novel
common_voice_id_29002681.mp3,tom tidak mengetahui banyak hal tentang indonesia
common_voice_id_27360996.mp3,tom membutuhkan pelatihan
common_voice_id_25449463.mp3,saya dengar dari pak guru kalau murid baru akan datang bulan depan
common_voice_id_25426702.mp3,mereka menyelesaikan proyek itu sesuai dengan jadwal
common_voice_id_25294868.mp3,kemarin saya tidak sengaja bertemu dengannya di bandara
common_voice_id_35378236.mp3,setiap jumat dia pergi ke masjid di awal waktu
common_voice_id_27204022.mp3,lusa saya akan pergi berenang ke laut
common_voice_id_21194678.mp3,seperti halnya tubuh perlu olahraga pikiran juga perlu stimulasi agar tetap sehat
common_voice_id_31886226.mp3,pekerjaan itu memerlukan banyak tenaga
common_voice_id_25955661.mp3,pria berseragam hitam sedang bermain papan luncur di tangga depan gedung
common_voice_id_26206512.mp3,seorang wanita dengan riasan tebal berdiri di samping tanda lampu merah
common_voice_id_35284858.mp3,kemarin saya membeli sweter rok dan lain lain di toserba
common_voice_id_26628627.mp3,saya tidak bisa selesai membaca buku tebal ini dalam seminggu
common_voice_id_25335196.mp3,dia membelikan aku sebuah mainan kecil
common_voice_id_36384274.mp3,teman teman tolong bantu unggah ini
common_voice_id_30465941.mp3,saya khawatir karena adik perempuan saya hari ini juga demam tinggi terus menerus
common_voice_id_25832804.mp3,kamu terlihat berbeda hari ini
common_voice_id_25775019.mp3,ia membungkukkan badan lalu memungut batu kecil
common_voice_id_27374139.mp3,aku menang
common_voice_id_31355905.mp3,dia memiliki lengan dan kaki yang panjang
common_voice_id_25450608.mp3,kualitasnya bagus
common_voice_id_27414224.mp3,dapatkah anda membantu saya mencarikan rumah dengan sebuah taman kecil
common_voice_id_25412891.mp3,rambut anak itu hitam
common_voice_id_20953009.mp3,aku tidak percaya padamu
common_voice_id_25298583.mp3,tom berbaring di kasur
common_voice_id_27516986.mp3,semua orang merasa tegang karena ceritanya
common_voice_id_26550134.mp3,tom melihat mary pergi ke hutan
common_voice_id_35005826.mp3,selera berpakaiannya ekstrem
